"""content""","""contenttype""","""created""","""id""","""language"""
"b'@ismaelmartinram Buenos d\xc3\xadas @ismaelmartinram, gracias por escribirnos. Nos consta que nuestro servicio de atenci\xc3\xb3n\xe2\x80\xa6 https://t.co/K5amSFBZo5'","""text/plain""",1579528338,1.21926E+18,"""es"""
"b'@trufinas Buenos d\xc3\xadas @trufinas, gracias por escribirnos. Lamentamos lo que nos comentas. Nos consta que nuestro Se\xe2\x80\xa6 https://t.co/x4nfLtER2c'","""text/plain""",1579527599,1.21925E+18,"""es"""
b'Key to your love. Stay \xe2\x99\xa5. #StayTender. #TOUSJewelry #TOUSLovers \nDiscover the new collection on\xe2\x80\xa6 https://t.co/dUfvx5Z3Bs',"""text/plain""",1579523528,1.21924E+18,"""es"""
b'You can never go wrong with @tousjewelry.  #StayTender #TOUSJewelry #TOUSLovers \nDiscover the new collection on\xe2\x80\xa6 https://t.co/prtuSoRvqP',"""text/plain""",1579347248,1.2185E+18,"""es"""
b'Discover Sherton. Choose your color and find the perfect bag. #StayTender #TOUSJewelry #TOUSLovers  Discover the ne\xe2\x80\xa6 https://t.co/uaUuI4rJLR',"""text/plain""",1579263026,1.21814E+18,"""es"""
b'Get the look! @AndreaBelver wearing her Nocturne ring. #StayTender #TOUSJewelry #TOUSLovers \nDiscover the new colle\xe2\x80\xa6 https://t.co/OGdQK82Zyr',"""text/plain""",1579191188,1.21784E+18,"""es"""
"b'@CrisGlezMartin Buenos d\xc3\xadas @CrisGlezMartin, gracias por escribirnos. Lamentamos lo que nos comentas. Nos consta qu\xe2\x80\xa6 https://t.co/lO0ALyEnTy'","""text/plain""",1579175631,1.21778E+18,"""es"""
"b'@AttiasDuchi Buenos d\xc3\xadas @AttiasDuchi, gracias por la informaci\xc3\xb3n. Nos consta que nuestro servicio de atenci\xc3\xb3n al c\xe2\x80\xa6 https://t.co/z95ANNEt9E'","""text/plain""",1579174526,1.21777E+18,"""es"""
b'#TOUSLovers\xe2\x80\x99 favorites. #StayTender #TOUSJewelry\nDiscover the new collection on https://t.co/XxMOKSgapk https://t.co/dHBdgaz0Ao',"""text/plain""",1579105088,1.21748E+18,"""es"""
"b'@AttiasDuchi Buenos d\xc3\xadas @AttiasDuchi, lamentamos lo que nos comentas. Para poder gestionar tu consulta personalmen\xe2\x80\xa6 https://t.co/aMLrRmlT8s'","""text/plain""",1579084596,1.2174E+18,"""es"""
b'@CinthyaTinajero Buenos d\xc3\xadas @CinthyaTinajero. Lamentamos lo que nos comentas. Para poder gestionar tu consulta per\xe2\x80\xa6 https://t.co/KAWde3pokx',"""text/plain""",1579084341,1.21739E+18,"""es"""
"b'@noelyanoe84 Buenas tardes @noelyanoe84, gracias por escribirnos. Nos consta que nuestro Servicio de Atenci\xc3\xb3n al Cl\xe2\x80\xa6 https://t.co/SYVPs0oZwt'","""text/plain""",1579017829,1.21712E+18,"""es"""
"b'New season, new @tousjewelry gift!  #StayTender #TOUSJewelry #TOUSLovers Discover the new collection on\xe2\x80\xa6 https://t.co/ZdLIZrZjgD'","""text/plain""",1579011608,1.21709E+18,"""es"""
"b'@ismaelmartinram Buenos d\xc3\xadas @ismaelmartinram, sentimos lo que nos comentas. Nos consta que nuestro Servicio de Ate\xe2\x80\xa6 https://t.co/HdbPQKDkau'","""text/plain""",1578995900,1.21702E+18,"""es"""
"b'@ismaelmartinram Buenos d\xc3\xadas @ismaelmartinram, lamentamos lo que nos indicas. Nos consta que nuestro Servicio de At\xe2\x80\xa6 https://t.co/kcmF3l9vJA'","""text/plain""",1578995811,1.21702E+18,"""es"""
"b'@soniagilarte Buenos d\xc3\xadas @soniagilarte, gracias por escribirnos. Te informamos que no es posible el cambio de un p\xe2\x80\xa6 https://t.co/FWLI1Cveoh'","""text/plain""",1578988342,1.21699E+18,"""es"""
b'Must-have 2020. Which ring do you like the most?  #StayTender #TOUSJewelry #TOUSLovers https://t.co/XxMOKSgapk https://t.co/vY60TJyqRJ',"""text/plain""",1578924487,1.21672E+18,"""es"""
"b'@chicsweetpachuc Dear @chicsweetpachuc, thank you for contacting us. We deeply regret to hear this. In order to hel\xe2\x80\xa6 https://t.co/BPLf17LSvV'","""text/plain""",1578900509,1.21662E+18,"""es"""
"b'@Reniim_ Dear @Reniim_, thank you for contacting us. In order to help you, we recommend contact our Customer Servic\xe2\x80\xa6 https://t.co/0VOX1547Yb'","""text/plain""",1578900270,1.21662E+18,"""es"""
"b'More light, more trendy, more you. New Light collection on https://t.co/XxMOKSgapk.  #StayTender #TOUSJewelry\xe2\x80\xa6 https://t.co/y9lvQHp8zv'","""text/plain""",1578841749,1.21638E+18,"""es"""
b'@ismaelmartinram @CarlaCampra Buenos d\xc3\xadas @ismaelmartinram. Lamentamos lo que nos comentas. Para poder gestionar tu\xe2\x80\xa6 https://t.co/gSk5MDGp84',"""text/plain""",1578657521,1.2156E+18,"""es"""
b'Jewelry restoration training enables students at TOUS School to gain sound experience to build up their specializat\xe2\x80\xa6 https://t.co/QdTSUagA58',"""text/plain""",1578656640,1.2156E+18,"""es"""
b'Get inspired by @CarlaCampra and get her look on https://t.co/XxMOKSgapk #StayTender #TOUSJewelry #TOUSLovers https://t.co/ehIVUoZbZj',"""text/plain""",1578584408,1.2153E+18,"""es"""
"b'Oh, yes. I do! The most special time of the year. The most special time of your life. #StayTender #TOUSJewelry\xe2\x80\xa6 https://t.co/BBdUB3sbAg'","""text/plain""",1578494349,1.21492E+18,"""es"""
b'@tipsdestrella @Privalia_es Buenos d\xc3\xadas @tipsdestrella. Lamentamos lo que nos comentas. Para poder revisar tu caso\xe2\x80\xa6 https://t.co/x8e8kOGAf8',"""text/plain""",1578482301,1.21487E+18,"""es"""
b'@Paulinye wearing TOUS jewels. Discover more on https://t.co/XxMOKSgapk #StayTender #TOUSJewelry #TOUSLovers https://t.co/qRMh6llfni',"""text/plain""",1578408746,1.21456E+18,"""es"""
"b'@majosanunez @SEUR @SEUR_responde Buenos d\xc3\xadas @majosanunez, gracias por escribirnos. Lamentamos lo que nos comentas\xe2\x80\xa6 https://t.co/10kxdkOvzJ'","""text/plain""",1578404136,1.21454E+18,"""es"""
b'@michelle_sagre Buenos d\xc3\xadas @michelle_sagre. Sentimos lo que nos comentas. Nos consta que nuestro Servicio de Atenc\xe2\x80\xa6 https://t.co/jigyOp8oWe',"""text/plain""",1578403878,1.21454E+18,"""es"""
"b'@OlallaLima @tous Buenos d\xc3\xadas @OlallaLima, gracias por escribirnos. Lamentamos lo que nos indicas. Nos consta que n\xe2\x80\xa6 https://t.co/iuPOyQiDb4'","""text/plain""",1578403520,1.21454E+18,"""es"""
"b'@titisoto Buenos d\xc3\xadas @titisoto, gracias por escribirnos. Lamentamos lo que nos comentas. Nos consta que nuestro Se\xe2\x80\xa6 https://t.co/oXQW3bh3L7'","""text/plain""",1578381855,1.21445E+18,"""es"""
b'Nights full of brilliance and light. Nocturne collection.  #StayTender #TOUSJewelry #TOUSLovers \xe2\xa0\x80\nDiscover the new\xe2\x80\xa6 https://t.co/aFc9kLdOG1',"""text/plain""",1578236948,1.21384E+18,"""es"""
"b'A new beginning, bursting with shine and imagination.  #StayTender #TOUSJewelry #TOUSLovers \xe2\xa0\x80\nDiscover the new coll\xe2\x80\xa6 https://t.co/vkaVEZReRq'","""text/plain""",1578054728,1.21308E+18,"""es"""
b'A gift that will make her shine. \n#StayTender #TOUSJewelry #TOUSLovers \nDiscover the new collection on\xe2\x80\xa6 https://t.co/5bbY7tCzJg',"""text/plain""",1578038768,1.21301E+18,"""es"""
b'Happy New Year! Celebrate it with TOUS. #StayTender #TOUSJewerly #TOUSLovers https://t.co/XxMOKSxLNU https://t.co/mu6HZXDrfy',"""text/plain""",1577877536,1.21233E+18,"""es"""
b'Celebrate the new 2020 with @tousjewelry \n#StayTender #TOUSJewelry #TOUSLovers \nDiscover the new collection on\xe2\x80\xa6 https://t.co/l3lcHXtSrV',"""text/plain""",1577793728,1.21198E+18,"""es"""
b'@sistematiko @elcorteinglesac Buenos d\xc3\xadas @sistematiko. Para poder ayudarte te agradecer\xc3\xadamos que contactaras con n\xe2\x80\xa6 https://t.co/talmWywUzv',"""text/plain""",1577705784,1.21161E+18,"""es"""
"b'@sistematiko @elcorteinglesac @rosatous Buenos d\xc3\xadas @sistematiko, sentimos lo que nos indicas. Para gestionar tu co\xe2\x80\xa6 https://t.co/A9fS8Bl81l'","""text/plain""",1577705626,1.21161E+18,"""es"""
b'@Angie_Bv10 Buenos d\xc3\xadas @Angie_Bv10. Para poder gestionar tu consulta personalmente te aconsejamos que contactes co\xe2\x80\xa6 https://t.co/dQIYMgYsd1',"""text/plain""",1577705416,1.21161E+18,"""es"""
"b'@tipsdestrella @Privalia_es Buenos d\xc3\xadas @tipsdestrella, sentimos lo que nos indicas. Te recomendamos acudas a tu ti\xe2\x80\xa6 https://t.co/Zm93ONAHvM'","""text/plain""",1577705190,1.21161E+18,"""es"""
"b'@g_davidalmazan @elcorteingles Buenos d\xc3\xadas @g_davidalmazan, gracias por escribirnos. Lamentamos lo que nos comentas\xe2\x80\xa6 https://t.co/eUKzfG6i7l'","""text/plain""",1577704818,1.21161E+18,"""es"""
"b'New year, new bag!  #StayTender #TOUSJewelry #TOUSLovers\xe2\xa0\x80\nDiscover the new collection on https://t.co/XxMOKSgapk https://t.co/SEjr1RH3oh'","""text/plain""",1577698688,1.21158E+18,"""es"""
"b'Party mood. \xe2\x9c\xa8 Happy New Look, Happy New Year! @lizavetabo #StayTender #TOUSJewelry #TOUSLovers\xe2\xa0\x80\nDiscover the new co\xe2\x80\xa6 https://t.co/GfSW8MGMRE'","""text/plain""",1577632148,1.2113E+18,"""es"""
b'Sparkle on New Year\xe2\x80\x99s Eve. #StayTender #TOUSJewelry #TOUSLovers https://t.co/7k2fzhPVJ4',"""text/plain""",1577530448,1.21088E+18,"""es"""
"b'@RenataOjerada Buenos d\xc3\xadas @RenataOjerada, gracias por escribirnos. Lamentamos lo que nos comentas. Para revisar tu\xe2\x80\xa6 https://t.co/5Cqs0F6WMH'","""text/plain""",1577453794,1.21056E+18,"""es"""
"b'@JokerSickened Dear @JokerSickened, thank you for contacting us. In order to help you, we recommend contact our Cus\xe2\x80\xa6 https://t.co/QzW8njYuZZ'","""text/plain""",1577453470,1.21055E+18,"""es"""
"b'@tats1216 Dear @tats1216, thank you for contacting us. We deeply regret to hear this. In order to help you, we reco\xe2\x80\xa6 https://t.co/GDVWGnZA9I'","""text/plain""",1577453111,1.21055E+18,"""es"""
"b'@buffys33 Buenos d\xc3\xadas @buffys33, gracias por escribirnos. Lamentamos lo que nos indicas. Te recomendamos contactes\xe2\x80\xa6 https://t.co/UNSGktSi3q'","""text/plain""",1577452655,1.21055E+18,"""es"""
b'Hard to wrap but so easy to love. #TheAlmostPerfectGift #StayTender #TOUSLovers\nhttps://t.co/XxMOKSgapk https://t.co/Y4llsrFjia',"""text/plain""",1577449771,1.21054E+18,"""es"""
"b""Love our round boxes? Then you'll love our round bags even more. #TheAlmostPerfectGift #StayTender #TOUSJewelry\xe2\xa0\x80\nDi\xe2\x80\xa6 https://t.co/o36Pkmbsyg""","""text/plain""",1577359943,1.21016E+18,"""es"""
b'Merry TOUS! Celebrate it with TOUS.  #TheAlmostPerfectGift #StayTender #TOUSJewelry \xe2\xa0\x80\nhttps://t.co/XxMOKSgapk https://t.co/Wv9Gv9nfdh',"""text/plain""",1577260464,1.20974E+18,"""es"""
"b'@freyyjjaa @SEUR_responde @SEUR Buenos d\xc3\xadas @freyyjjaa, gracias por escribirnos. Lamentamos lo que nos comentas. Pa\xe2\x80\xa6 https://t.co/vS5lwo6tsK'","""text/plain""",1577193882,1.20946E+18,"""es"""
"b""Don't worry about wrapping the TOUS round box because, as everybody knows, it's what's inside that matters.\xe2\x80\xa6 https://t.co/Mwb46qXVwa""","""text/plain""",1577178979,1.2094E+18,"""es"""
"b'@Alejandroperez @fjordanv @mrw_es Buenos d\xc3\xadas @Alejandroperez, lamentamos lo que nos comentas. Para poder ayudarte\xe2\x80\xa6 https://t.co/U5QNzjBi1b'","""text/plain""",1577172312,1.20937E+18,"""es"""
"b'@sanddra7 Buenos d\xc3\xadas @sanddra7. Para gestionar la reparaci\xc3\xb3n de tus productos TOUS, deber\xc3\xa1s acudir a tu tienda TOU\xe2\x80\xa6 https://t.co/wVhUHMvL5q'","""text/plain""",1577170962,1.20937E+18,"""es"""
"b""We are sure that at TOUS you'll find that something for that someone. #TenderPeople #TheAlmostPerfectGift\xe2\x80\xa6 https://t.co/1kIyrXQcBg""","""text/plain""",1576999594,1.20865E+18,"""es"""
b'Mesh is\xe2\x80\xa6the perfect gift for this Christmas.  #TheAlmostPerfectGift #StayTender #TOUSJewelry\xe2\xa0\x80\nDiscover gift ideas o\xe2\x80\xa6 https://t.co/qvBppoPKxm',"""text/plain""",1576925649,1.20834E+18,"""es"""
b'Give a TOUS bag this Christmas.  #TheAlmostPerfectGift #StayTender #TOUSJewelry \xe2\xa0\x80\nDiscover gift ideas on\xe2\x80\xa6 https://t.co/3vXU51juKm',"""text/plain""",1576843808,1.208E+18,"""es"""
"b'Whatever it is you want to tell them, you can say it with a TOUS gift. #TheAlmostPerfectGift #StayTender\xe2\x80\xa6 https://t.co/BcrAWxixIp'","""text/plain""",1576764609,1.20766E+18,"""es"""
"b'@MiCatIZ Dear @MiCatlZ, thank you for contacting us. We deeply regret to hear this. In order to help you, we recomm\xe2\x80\xa6 https://t.co/InqgAm9doi'","""text/plain""",1576762220,1.20765E+18,"""es"""
"b'@jessykcs Buenos d\xc3\xadas @jessyks, gracias por escribirnos. Lamentamos lo que nos comentas. Para poder gestionar tu co\xe2\x80\xa6 https://t.co/Jzz44cFHlO'","""text/plain""",1576761857,1.20765E+18,"""es"""
"b""Ok, it's very hard to wrap the round TOUS box, But it's so easy to love! Stay surprised. Stay tender.\xe2\x80\xa6 https://t.co/JTtN8hnaPz""","""text/plain""",1576688949,1.20735E+18,"""es"""
"b'@NegroLoko13 @palaciohierro @Profeco Buenos d\xc3\xadas @NegroLoko13, lamentamos lo que nos indicas. Nos consta que nuestr\xe2\x80\xa6 https://t.co/kjmTmKWZCA'","""text/plain""",1576675158,1.20729E+18,"""es"""
"b'@NidiGirl Buenos d\xc3\xadas @NidiGirl, gracias por escribirnos. Lamentamos lo que nos comentas. Para poder gestionar tu c\xe2\x80\xa6 https://t.co/Z7QbY64cZE'","""text/plain""",1576662048,1.20723E+18,"""es"""
"b'@mgarciagomez8 Buenos d\xc3\xadas @mgarciagomez8, lamentamos lo que nos comentas. Para poder revisar tu consulta personalm\xe2\x80\xa6 https://t.co/i7S4CIvvvw'","""text/plain""",1576661545,1.20723E+18,"""es"""
b'And if we wrap together? @MartaRiumbau and @paulagureta show us how they wrap their @tousjewelry gifts for this Chr\xe2\x80\xa6 https://t.co/90SrdFJbvy',"""text/plain""",1576591435,1.20694E+18,"""es"""
"b'@areejnouman80 Dear @areejnouman80, thank you for contacting us. In order to help you, we recommend contact our Cus\xe2\x80\xa6 https://t.co/xGj5O5354Z'","""text/plain""",1576583932,1.20691E+18,"""es"""
"b'@Vxnder Dear @Vxder, thank you for contacting us. We deeply regret to hear this. In order to help you, we recommend\xe2\x80\xa6 https://t.co/dp0Z8CBlRa'","""text/plain""",1576583699,1.20691E+18,"""es"""
"b'Wrapping a round box is not easy, but what if we take it to the next level? Watch the video until the end and disco\xe2\x80\xa6 https://t.co/wt7XXYHd5P'","""text/plain""",1576527038,1.20667E+18,"""es"""
"b""We know that the influencers'ability to do unboxings is unbeatable but, how about doing the opposite?\xf0\x9f\x8e\x81Discover how\xe2\x80\xa6 https://t.co/7BFnhkd0d5""","""text/plain""",1576507075,1.20658E+18,"""es"""
"b'@FannyGar7 Good morning @FannyGar7, thank you for contacting us. We would like to inform you that our Customer Serv\xe2\x80\xa6 https://t.co/qTu32MOp9x'","""text/plain""",1576501027,1.20656E+18,"""es"""
"b'@Ary_iop @estafeta Buenos d\xc3\xadas @Ary_iop, gracias por escribirnos. Lamentamos lo que nos comentas. Para poder revisa\xe2\x80\xa6 https://t.co/NvAcrXBZ1F'","""text/plain""",1576500335,1.20656E+18,"""es"""
b'@NegroLoko13 @palaciohierro Buenos d\xc3\xadas @NegroLoko13. Lamentamos lo que nos comentas. Para poder gestionar tu consu\xe2\x80\xa6 https://t.co/lyFGDoTqOq',"""text/plain""",1576499928,1.20655E+18,"""es"""
b'@Ary_iop @estafeta Buenos d\xc3\xadas @Ary_iop. Para poder gestionar tu consulta personalmente te agradecer\xc3\xadamos que conta\xe2\x80\xa6 https://t.co/OIdZeQ2EPB',"""text/plain""",1576499685,1.20655E+18,"""es"""
"b'@verocc_ Buenos d\xc3\xadas @verocc_, gracias por escribirnos. Para poder gestionar tu consulta personalmente te agradecer\xe2\x80\xa6 https://t.co/FnJsRX7Whw'","""text/plain""",1576499450,1.20655E+18,"""es"""
"b'@ivancg90 Buenos d\xc3\xadas @ivancg90, gracias por escribirnos. Lamentamos lo que nos comentas. Para poder gestionar tu c\xe2\x80\xa6 https://t.co/T7pXzEIJdX'","""text/plain""",1576499123,1.20655E+18,"""es"""
"b'@deeduran316 Dear @deeduran316, thank you for writing us. Our customer service did not find your email. Could you p\xe2\x80\xa6 https://t.co/YXKmn3Blxv'","""text/plain""",1576240344,1.20547E+18,"""es"""
"b""Your wishlist. It's impossible to pick just one! New Nocturne collection. Discover it on https://t.co/XxMOKSxLNU\xe2\x80\xa6 https://t.co/Fa94cFFPHf""","""text/plain""",1576238816,1.20546E+18,"""es"""
"b'@Gijon11 @MRW_clientes Buenos d\xc3\xadas @Gijon11, sentimos lo que nos comentas. Nos consta que nuestro servicio de atenc\xe2\x80\xa6 https://t.co/yDPI6jk40b'","""text/plain""",1576238634,1.20546E+18,"""es"""
b'Your Christmas favourites. A gift that will make her shine. Discover the new Nocturne collection on\xe2\x80\xa6 https://t.co/wIryzPWpyO',"""text/plain""",1576168033,1.20516E+18,"""es"""
b'@AngelaGalluccio @mrw_es @MRW_clientes Buenos d\xc3\xadas @angelagalluccio. Lamentamos lo que nos comentas. Nos consta que\xe2\x80\xa6 https://t.co/BexXH0m6Qx',"""text/plain""",1576158982,1.20512E+18,"""es"""
"b'@deeduran316 Dear @deeduran316, thank you for contacting us. We deeply regret to hear this. In order to revise your\xe2\x80\xa6 https://t.co/uOtRea3NAE'","""text/plain""",1576158058,1.20512E+18,"""es"""
b'@O_Rod_Bdn Buenos d\xc3\xadas @O_Rod_Bdn. Para poder gestionar tu consulta personalmente te agradecer\xc3\xadamos que contactaras\xe2\x80\xa6 https://t.co/2ACUnrwO4d',"""text/plain""",1576157791,1.20512E+18,"""es"""
b'@Gijon11 @MRW_clientes Buenos d\xc3\xadas @Gijon11. Para poder gestionar tu consulta personalmente te agradecer\xc3\xadamos que c\xe2\x80\xa6 https://t.co/jAWm6zgJC7',"""text/plain""",1576065570,1.20473E+18,"""es"""
b'@yurilucy11 @estafeta Buenos d\xc3\xadas @yurilucy11. Sentimos lo que nos comentas. Para poder gestionar tu consulta perso\xe2\x80\xa6 https://t.co/fov6UH8sFl',"""text/plain""",1576065385,1.20473E+18,"""es"""
b'@AngelaGalluccio @mrw_es Buenos d\xc3\xadas @AngelaGalluccio. Lamentamos lo que nos comentas. Para poder gestionar tu cons\xe2\x80\xa6 https://t.co/POzjfxcRGE',"""text/plain""",1576065084,1.20473E+18,"""es"""
"b'@lorvaz3 Dear @lorvaz23, thank you for writing us. We regret to hear this. In order to help you, we recommend conta\xe2\x80\xa6 https://t.co/4ASaZj4sXo'","""text/plain""",1576064851,1.20473E+18,"""es"""
"b'Reviving, reusing and recycling jewelry is one of the attitudes that is instilled at the #TOUSschool. The apprentic\xe2\x80\xa6 https://t.co/cGTutk1Fda'","""text/plain""",1575980427,1.20438E+18,"""es"""
b'Stay surprising. Stay tender. Discover our Christmas gift guide on https://t.co/XxMOKSxLNU. #TheAlmostPerfectGift\xe2\x80\xa6 https://t.co/EXWuffsp45',"""text/plain""",1575894994,1.20402E+18,"""es"""
"b'@1AlbaRamirezH Buenos d\xc3\xadas @1AlbaRamirezH, lamentamos lo que nos comentas. Para poder revisar tu producto personalm\xe2\x80\xa6 https://t.co/U58hQfN3rD'","""text/plain""",1575894285,1.20401E+18,"""es"""
"b'@teresa_goni Buenos d\xc3\xadas @teresa_goni, gracias por escribirnos. Te recomendamos acudas a la tienda donde realizaste\xe2\x80\xa6 https://t.co/VbG0V5HFqG'","""text/plain""",1575893846,1.20401E+18,"""es"""
b'THE MESSY. 6/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/4HUQ0mFKlp',"""text/plain""",1575752700,1.20342E+18,"""es"""
b'THE ORIGINAL. 5/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/KqotwDqe86',"""text/plain""",1575648360,1.20298E+18,"""es"""
b'THE RIBBON LOVER. 4/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/SrqjVu8mWK',"""text/plain""",1575623100,1.20288E+18,"""es"""
b'THE PERFECTIONIST. 3/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/w9gY8xtNqS',"""text/plain""",1575561780,1.20262E+18,"""es"""
b'THE PRACTICAL. 2/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/ZNtredVa7l',"""text/plain""",1575537289,1.20252E+18,"""es"""
"b'@Mimijoy__ Buenos d\xc3\xadas @Mimijoy__ , gracias por escribirnos. Te informamos que nuestra pulsera Sweet Dolls (ref. 41\xe2\x80\xa6 https://t.co/PRKVZIHAOt'","""text/plain""",1575536655,1.20251E+18,"""es"""
b'@Carolinarives1 Hola @Carolinarives1. Lamentamos lo que nos comentas. Para poder gestionar tu consulta personalment\xe2\x80\xa6 https://t.co/BP0TtJpT7k',"""text/plain""",1575469863,1.20223E+18,"""es"""
"b'@Pachuki2012 @rosatous Hola @Pachuki2012, gracias por escribirnos. Lamentamos lo que nos comentas. Para poder gesti\xe2\x80\xa6 https://t.co/2xQbyiUaoS'","""text/plain""",1575469257,1.20223E+18,"""es"""
b'THE BAG. 1/6 ways to wrap the box from @tousjewelry. Hard to wrap. Easy to love. Discover gift ideas on\xe2\x80\xa6 https://t.co/uLHGltjcsu',"""text/plain""",1575388528,1.20189E+18,"""es"""
"b'Enjoy our incredible discounts just today on https://t.co/XxMOKSxLNU and at TOUS stores. Hurry up, time is running!\xe2\x80\xa6 https://t.co/dVdCc7P6NP'","""text/plain""",1575275400,1.20142E+18,"""es"""
